indicator_basename,example_string,matched_files,count_files,rule_names,guids,has_rmm_guid
qualysagent.exe,%programfiles%\Qualys\QualysAgent\QualysAgent.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
quick access service,%programfiles%\Acer\Quick Access Service,asr_lua_5.bin,1,Controlled folder access,,no
quickpanel,%programfiles%\Acer\QuickPanel,asr_lua_5.bin,1,Controlled folder access,,no
rapidboot hdd accelerator,%programfiles(x86)%\Lenovo\RapidBoot HDD Accelerator,asr_lua_5.bin,1,Controlled folder access,,no
rbtmon.exe,%programfiles(x86)%\Riverbed\Steelhead Mobile\rbtmon.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
rdrservicesupdater.exe,%programfiles(x86)%\Adobe\Acrobat Reader DC\Reader\AcroCEF\RdrServicesUpdater.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
reader,%programfiles%\reader,asr_lua_22.bin,1,Block Adobe Reader from creating child processes,,no
reagentc.exe,%windir%\system32\ReAgentc.exe,asr_lua_5.bin,1,Controlled folder access,,no
recovery,%programfiles(x86)%\Hewlett-Packard\Recovery,asr_lua_5.bin,1,Controlled folder access,,no
relaunchnativehost.exe,%programfiles%\WindowsApps\Microsoft.OutlookForWindows_*\relaunchNativeHost.exe,asr_lua_24.bin,1,Block Office communication application from creating child processes,,no
remote experience,%programfiles(x86)%\Common Files\VMware\Remote Experience,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
rlsdownload,%programfiles%\ASUS\RLSDownload,asr_lua_5.bin,1,Controlled folder access,,no
rog live service,%programfiles(x86)%\ASUS\ROG Live Service,asr_lua_5.bin,1,Controlled folder access,,no
roglsloader,%programfiles(x86)%\ASUS\ROGLSLoader,asr_lua_5.bin,1,Controlled folder access,,no
rtkauduservice64.exe,%windir%\system32\RtkAudUService64.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
rtkbtmanserv.exe,%windir%\RtkBtManServ.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
runplugin64.exe,%programfiles(x86)%\HP\HP Classroom Manager\Runplugin64.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
s+))?safeboot,"bcdedit(\.exe)?[\s\""]+(-noninteractive\s+)?(/store\s.+\s)?(-|/)set\s+(([^\s]+\s+)|(-encodedcommand\s+[^\s]+\s+))?safeboot",asr_lua_17.bin,1,Block rebooting machine in Safe Mode,,no
s+--start-)),"\\newoutlookinstall\\newoutlookinstaller\.exe\""?\s+((--silent)|(--quiet\s+--start-))",asr_lua_24.bin,1,Block Office communication application from creating child processes,,no
s+-embedding,"\""?rundll32(\.exe)?\""?\s+\""?.:\\windows\\system32\\shell32\.dll\""?,shcreatelocalserverrundll\s+\{3eef301f-b596-4c0b-bd92-013beafce793\}\s+-embedding",asr_lua_23.bin,1,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;fe87d1eb-b138-42e6-bae7-9e4a186319d5,no
s+-forcev1)?,"conhost\.exe\""?\s+0x(ffffffff|4)(\s+-forcev1)?",asr_lua_23.bin,1,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;fe87d1eb-b138-42e6-bae7-9e4a186319d5,no
s+-revert,"pwsh(\.exe)?\""?\s+-noexit.+-file\s+\""?[a-z]:\\users\\[^\\]+\\appdata\\local\\temp\\regressionfinder\.ps1\""?\s+-searchbuilds\s+-startdate\s+\d+/\d+/\d+\s+-enddate\s+\d+/\d+/\d+\s+-revert",asr_lua_24.bin,1,Block Office communication application from creating child processes,,no
s+.+fivearrows_external_flows,"cmd(\.exe)?\""?\s+\/c\s+.+fivearrows_external_flows",asr_lua_23.bin,1,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;fe87d1eb-b138-42e6-bae7-9e4a186319d5,no
s+delete,"wmic(\.exe)?[\s\""]+shadowcopy\s+delete",asr_lua_18.bin,1,Use advanced protection against ransomware,,no
s+dumpfolder,"cmd(\.exe)?\""?\s+/c\s+\""?c:\\windows\\system32\\reg\.exe\s+add\s+\""?hklm\\software\\microsoft\\windows\\windows error reporting\\localdumps\\microsoft\.mashup\.container\.loader\.exe\""?\s+/v\s+dumpfolder",asr_lua_23.bin,1,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;fe87d1eb-b138-42e6-bae7-9e4a186319d5,no
s+shadows,"vssadmin(\.exe)?[\s\""]+delete\s+shadows",asr_lua_18.bin,1,Use advanced protection against ransomware,,no
s2rcm.exe,%programfiles(x86)%\Microsoft Azure Site Recovery\agent\s2RCM.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
s]*$,"\s+(.:\\windows\\temp\\)?nessus_[^\.\s]+\.txt[\""\'\;\s]*$",asr_lua_19.bin,1,Block Process Creations originating from PSExec & WMI commands,3216b490-71ee-4a94-b228-13b1c1582e3b,no
safeboot,"bootcfg(\.exe)?[\s\""]+/raw\s+/a\s+/safeboot",asr_lua_17.bin,1,Block rebooting machine in Safe Mode,,no
sam.exe,%programfiles%\PDFsam Enhanced ??\sam.exe,asr_lua_24.bin,1,Block Office communication application from creating child processes,,no
saremediation,%programfiles%\Dell\SARemediation,asr_lua_5.bin,1,Controlled folder access,,no
scpservice.exe,%programfiles%\Skyhigh\SCP\ScpService.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
searchindexer.exe,%windir%\system32\SearchIndexer.exe,asr_lua_5.bin,1,Controlled folder access,,no
searchprotocolhost.exe,%windir%\system32\searchprotocolhost.exe,asr_lua_22.bin,1,Block Adobe Reader from creating child processes,,no
sendmail.exe,%programfiles(x86)%\Nuance\Power PDF ??\bin\SendMail.exe,asr_lua_22.bin,1,Block Adobe Reader from creating child processes,,no
sensorlogontask.exe,%programfiles(x86)%\Microsoft Intune Management Extension\SensorLogonTask.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
services.exe,%windir%\system32\services.exe,asr_lua_5.bin,1,Controlled folder access,,no
setuphost.exe,%systemdrive%\$WINDOWS.~BT\Sources\SetupHost.exe,asr_lua_5.bin,1,Controlled folder access,,no
setupplatform.exe,%windir%\system32\oobe\SetupPlatform\SetupPlatform.exe,asr_lua_5.bin,1,Controlled folder access,,no
sgtool.exe,%windir%\syswow64\config\systemprofile\sogouinput\*\sgtool.exe,asr_lua_22.bin,1,Block Adobe Reader from creating child processes,,no
sharetool.exe,%programfiles%\AnyShare\sharetool.exe,asr_lua_22.bin,1,Block Adobe Reader from creating child processes,,no
singleclientservicesupdater.exe,%programfiles%\Adobe\Acrobat DC\Acrobat\AcroCEF\SingleClientServicesUpdater.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
site24x7appagent.exe,%programfiles(x86)%\Site24x7\WinAgent\monitoring\bin\AppBin\Site24x7AppAgent.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
skysea client view,%programfiles(x86)%\Sky Product\SKYSEA Client View,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
sleepagentservice.exe,%windir%\CCM\SleepAgentService.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
slui.exe,%windir%\system32\slui.exe,asr_lua_22.bin,1,Block Adobe Reader from creating child processes,,no
smon.exe,%programfiles(x86)%\SHARP\Printer Status Monitor\Smon.exe,asr_lua_22.bin,1,Block Adobe Reader from creating child processes,,no
snowagent.exe,%programfiles(x86)%\Snow Software\Inventory\Agent\snowagent.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
solarwinds,%programfiles(x86)%\SolarWinds,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
sophosfilescanner.exe,%programfiles%\Sophos\Sophos File Scanner\SophosFileScanner.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
spatiallabs,%programfiles%\Acer\SpatialLabs,asr_lua_5.bin,1,Controlled folder access,,no
splunk-regmon.exe,%programfiles(x86)%\Splunk\bin\splunk-regmon.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
splunkd.exe,%programfiles(x86)%\Splunk\bin\splunkd.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
ssdal.exe,%windir%\ssdal.exe,asr_lua_22.bin,1,Block Adobe Reader from creating child processes,,no
storpsctl,%programfiles%\Acer\StorPSCTL,asr_lua_5.bin,1,Controlled folder access,,no
storycube,%programfiles%\ASUS\StoryCube,asr_lua_5.bin,1,Controlled folder access,,no
supportassist,%programfiles%\Dell\SupportAssist,asr_lua_5.bin,1,Controlled folder access,,no
sure click,%programfiles%\HP\Sure Click,asr_lua_5.bin,1,Controlled folder access,,no
surun.exe,%windir%\SuRun.exe,asr_lua_22.bin,1,Block Adobe Reader from creating child processes,,no
svchost.exe,%windir%\system32\svchost.exe,asr_lua_19.bin,1,Block Process Creations originating from PSExec & WMI commands,3216b490-71ee-4a94-b228-13b1c1582e3b,no
sysmgt,%programfiles%\Dell\SysMgt,asr_lua_5.bin,1,Controlled folder access,,no
sysmon.exe,%windir%\sysmon.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
sysmon64.exe,%windir%\Sysmon64.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
system update,%programfiles(x86)%\Lenovo\System Update,asr_lua_5.bin,1,Controlled folder access,,no
system_monitor,%programfiles(x86)%\Acer\system_monitor,asr_lua_5.bin,1,Controlled folder access,,no
systemupdate,%programdata%\Lenovo\SystemUpdate,asr_lua_5.bin,1,Controlled folder access,,no
taegissvc.x??.exe,%programfiles%\SecureWorks\Taegis Agent\TaegisSvc.x??.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
tanium client,%programfiles(x86)%\Tanium\Tanium Client,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
taskhostw.exe,%windir%\system32\taskhostw.exe,asr_lua_5.bin,1,Controlled folder access,,no
telemetry,%programdata%\HP\Telemetry,asr_lua_5.bin,1,Controlled folder access,,no
thininstaller,%programdata%\Lenovo\ThinInstaller,asr_lua_5.bin,1,Controlled folder access,,no
thunderbird.exe,%programfiles(x86)%\Mozilla Thunderbird\thunderbird.exe,asr_lua_22.bin,1,Block Adobe Reader from creating child processes,,no
tiworker.exe,%windir%\winsxs\*\TiWorker.exe,asr_lua_5.bin,1,Controlled folder access,,no
touchpointanalyticsclientservice.exe,%programfiles(x86)%\HP\HP Touchpoint Analytics Client\TouchpointAnalyticsClientService.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
touchsmart,%programfiles(x86)%\Hewlett-Packard\TouchSmart,asr_lua_5.bin,1,Controlled folder access,,no
trimwatcher.exe,%programfiles%\Micro Focus\Content Manager\TRIMWatcher.exe,asr_lua_23.bin,1,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;fe87d1eb-b138-42e6-bae7-9e4a186319d5,no
trolleyexpress.exe,%windir%\Temp\Ctx-*\Extract\TrolleyExpress.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
turbolan,%programfiles(x86)%\ASUS\SCD\Software\TurboLAN,asr_lua_5.bin,1,Controlled folder access,,no
uberagent.exe,%programfiles%\vast limits\uberAgent\uberAgent.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
update,%programfiles(x86)%\ASUS\Update,asr_lua_5.bin,1,Controlled folder access,,no
update.exe,%localappdata%\microsoft\Teams\Update.exe,asr_lua_5.bin,1,Controlled folder access,,no
updater2,%programdata%\Acer\updater2,asr_lua_5.bin,1,Controlled folder access,,no
updateservice,%programfiles(x86)%\Dell\UpdateService,asr_lua_5.bin,1,Controlled folder access,,no
user experience improvement program service,%programfiles%\Acer\User Experience Improvement Program Service,asr_lua_5.bin,1,Controlled folder access,,no
vantage,%programdata%\Lenovo\Vantage,asr_lua_5.bin,1,Controlled folder access,,no
vantageservice,%programfiles(x86)%\Lenovo\VantageService,asr_lua_5.bin,1,Controlled folder access,,no
vf_agent.exe,%programfiles%\CyberArk\Endpoint Privilege Manager\Agent\vf_agent.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
virtual pet,%programfiles%\ASUS\Virtual Pet,asr_lua_5.bin,1,Controlled folder access,,no
virtualpet,%programfiles(x86)%\ASUS\VirtualPet,asr_lua_5.bin,1,Controlled folder access,,no
vmware horizon view client,%programfiles(x86)%\VMware\VMware Horizon View Client,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
vmware tools,%programfiles(x86)%\VMware\VMware Tools,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
vmware-authd.exe,%programfiles(x86)%\VMware\VMware Player\vmware-authd.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
vmwetlm.exe,%programfiles%\VMware\Endpoint Telemetry Service\vmwetlm.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
vpnagent.exe,%programfiles(x86)%\Cisco\Cisco AnyConnect Secure Mobility Client\vpnagent.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
vpndownloader.exe,%programfiles(x86)%\Cisco\Cisco AnyConnect Secure Mobility Client\vpndownloader.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
vssadmin.exe,%systemroot%\system32\vssadmin.exe,asr_lua_18.bin,1,Use advanced protection against ransomware,,no
w3wp.exe,%windir%\system32\inetsrv\w3wp.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
wepsvc.exe,%programfiles%\Websense\Websense Endpoint\wepsvc.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
windowsupdatebox.exe,%windir%\SoftwareDistribution\Download\*\WindowsUpdateBox.exe,asr_lua_5.bin,1,Controlled folder access,,no
wintrv,C:\blp\Wintrv,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
winvpnclient.cli.exe,%programfiles(x86)%\Cato Networks\Cato Client\winvpnclient.cli.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
wmic.exe,%systemroot%\system32\wbem\wmic.exe,asr_lua_18.bin,1,Use advanced protection against ransomware,,no
wsnm.exe,%programfiles%\VMware\VMware View\*\bin\wsnm.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
wtwindows.exe,%programfiles%\PTC\Desktop Integration\WTWindows.exe,asr_lua_23.bin,1,Block all Office applications from creating child processes,23356722-c906-4042-943d-cf158e848200;2d7e690e-b8ca-484d-bb19-f3f4d460bebb;3eef301f-b596-4c0b-bd92-013beafce793;5b6f47cc-82e3-4a14-a807-2356e5874779;70823b4b-bb48-4d30-adf4-be67a41e2f65;b96c46d4-a2bf-4e3d-954f-f082b14fe155;fe87d1eb-b138-42e6-bae7-9e4a186319d5,no
wuauclt.exe,%windir%\system32\wuauclt.exe,asr_lua_19.bin,1,Block Process Creations originating from PSExec & WMI commands,3216b490-71ee-4a94-b228-13b1c1582e3b,no
wuaucltcore.exe,%windir%\system32\wuaucltcore.exe,asr_lua_5.bin,1,Controlled folder access,,no
xagt.exe,%programfiles(x86)%\FireEye\xagt\xagt.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
xendesktoprestapiservice.exe,%programfiles%\Citrix\*\XenDesktopRestApiService.exe,asr_lua_21.bin,1,Block credential stealing from the Windows local security authority subsystem (lsass.exe),,no
xpdagent.exe,%programfiles%\WindowsApps\Microsoft.OutlookForWindows_*\xpdAgent.exe,asr_lua_24.bin,1,Block Office communication application from creating child processes,,no
